subject,stimulus_id,prog_item,room_size,absorption,rt_ratio,loop_gain_dB,filter,routing,is_familiarisation,is_repeated,is_src_to_rec,rating,colouration,flutter_echo,asymmetry,curvature,hf_damping,is_box_behnken,zscore
20,12,1,1,3,-999,-999,-999,-999,0,0,1,74,0.22478868504767036,0.7750587810352945,0.4606320002794118,0.28677086609965075,0.6146948631564995,0,1.5918003815275414
20,24,1,3,1,-999,-999,-999,-999,0,0,1,48,0.21640253094849843,0.24825962630598072,0.1368772585060822,0.23342775262797477,0.35970676966988413,0,0.3160234885895045
20,105,1,2,3,3,-4,Normal,All LS,0,0,0,54,0.3137109312584548,0.3540749200658677,0.3375545564517729,0.7400467671766948,0.2419648978385937,0,0.6104335408059746
20,10,1,2,3,1,-8,Normal,Right Wall,0,0,0,61,0.22434183459044452,0.7008554075355148,0.5484015038355895,0.4070076647122891,0.46936984739476406,1,0.9539119350585229
20,9,1,1,3,0,-4,LPF,Right Wall,0,0,0,36,0.23254212928222642,0.6983074550442708,0.41041589065734646,0.1844849233197109,0.488866780299421,0,-0.27279661584343556
20,221,1,1,2,1,-8,High Shelf,Single LS (left),0,0,0,12,0.2720024627732637,0.6615914242014644,0.4029654853155705,0.29121786057089816,0.6613537614490641,0,-1.4504368247093158
20,89,2,2,3,1,-8,Normal,Right Wall,0,0,0,23,0.22434183459044452,0.7008554075355148,0.5484015038355895,0.4070076647122891,0.46936984739476406,1,-0.9106850623124539
20,15,2,2,2,3,-4,Normal,Single LS (left),0,0,0,47,0.35481339875714174,0.512532463454062,0.6046591283819195,0.6782685793995721,0.4508999844311682,0,0.26695514655342617
20,2,2,3,2,3,-1,LPF,Single LS (left),0,0,0,35,0.2640560149609024,0.485832565066242,0.5461204242540887,0.24968419670812314,0.3171546758104362,0,-0.3218649578795139
20,197,2,3,2,0,-4,Normal,Single LS (left),0,0,0,21,0.25029706642120025,0.543190021778974,0.4590701739676845,0.18057108464770877,0.36221756599957833,1,-1.0088217463846108
20,159,2,1,2,1,-8,LPF,All LS,0,0,0,59,0.2164427876809078,0.7709405342637741,0.5822433166411336,0.24503272424010758,0.6788298983933375,1,0.8557752509863662
20,172,2,2,3,0,-1,Normal,All LS,0,0,0,35,0.22626071769730258,0.6116100801224318,0.3526126869994428,0.43000713739522045,0.5370437874770962,1,-0.3218649578795139
20,174,2,3,2,-999,-999,-999,-999,0,0,1,2,0.2331633473003385,0.5291637745404663,0.5655848073358132,0.17113158473967605,0.41429096696906154,0,-1.941120245070099
20,166,1,1,1,1,-8,LPF,Right Wall,0,0,0,53,0.20079827242740617,0.48092444317684063,0.27928268224336134,0.1668095081162102,0.500476477647535,0,0.5613651987698962
20,176,1,3,2,-999,-999,-999,-999,0,0,1,15,0.2331633473003385,0.5291637745404663,0.5655848073358132,0.17113158473967605,0.41429096696906154,0,-1.3032317986010806
20,207,1,2,1,0,-8,LPF,Right Wall,0,0,0,57,0.24217178635195566,0.5299488922869948,0.3098873746396305,0.126870984194545,0.33930818877846297,0,0.7576385669142096
20,79,1,1,2,1,-4,Normal,All LS,0,1,0,66,0.2037174139267902,0.7251011402812636,0.46522626518137905,0.3724051926549883,0.6675061446520315,0,1.1992536452389146
20,237,1,2,3,-999,-999,-999,-999,0,0,1,48,0.22779620752807053,0.6651296823245533,0.5017135791050801,0.3887186305894611,0.4166117629923404,0,0.3160234885895045
20,23,1,3,3,1,-4,LPF,All LS,0,0,0,23,0.20331049544731064,0.45793761498509206,0.2837548730281384,0.19654677934760434,0.2921752104937179,1,-0.9106850623124539
20,109,1,2,1,3,-4,Normal,All LS,0,1,0,73,0.37825885542241106,-0.4167541119182575,0.21289403625795156,0.749482251651984,0.4041332985496552,0,1.542732039491463
20,154,2,3,3,1,-4,LPF,All LS,0,0,0,44,0.20331049544731064,0.45793761498509206,0.2837548730281384,0.19654677934760434,0.2921752104937179,1,0.11975012044519115
20,126,2,2,2,3,-4,LPF,Right Wall,0,0,0,17,0.24519651946805704,0.7634306466375124,0.8754923036705697,0.49746808790601427,0.563682742262469,1,-1.205095114528924
20,229,2,1,2,0,-4,Normal,Single LS (left),0,0,0,30,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,1,-0.5672066680599056
20,5,2,2,1,1,-8,Normal,Single LS (left),0,0,0,51,0.3169556944877924,0.5911334661243823,0.2870647672496384,0.19387998095545467,0.10956542287575592,1,0.4632285146977395
20,130,2,3,3,3,-4,LPF,Right Wall,0,0,0,27,0.196392353628847,0.4248493203274994,0.37159332826333036,0.2597499555453042,0.19637365989896757,0,-0.7144116941681407
20,145,2,2,3,1,-8,Normal,Single LS (left),0,0,0,11,0.23699066811823796,0.7678698637401741,0.47888540675619923,0.4560016676172133,0.44526868320705154,1,-1.499505166745394
20,61,2,1,1,0,-8,Normal,Single LS (left),0,0,0,1,0.1971776230128462,0.462778715093053,0.33958676134534543,0.14476402173629221,0.6106357178960393,0,-1.9901885871061775
20,151,1,3,2,3,-4,Normal,Right Wall,0,0,0,25,0.22798121339726451,0.49835391735124535,0.47704919712691285,0.3413895355861646,0.38257953232759995,1,-0.8125483782402974
20,180,1,3,3,1,-8,Normal,All LS,0,0,0,16,0.19237357839976005,0.5414111719802179,0.24329330063012478,0.24053159783901046,0.34413831090004976,0,-1.2541634565650024
20,51,1,2,2,3,-4,LPF,Right Wall,0,0,0,52,0.24519651946805704,0.7634306466375124,0.8754923036705697,0.49746808790601427,0.563682742262469,1,0.5122968567338179
20,77,1,3,3,1,-8,LPF,Single LS (left),0,0,0,35,0.19981652668590202,0.4791346781658402,0.25959786720987144,0.1882235274131896,0.279086242942195,0,-0.3218649578795139
20,121,1,2,3,1,-1,Normal,Right Wall,0,0,0,67,0.23752456980311074,0.618060755556618,0.6467517742993415,0.4691229133325834,0.4469257256560609,1,1.2483219872749929
20,124,1,1,1,-999,-999,-999,-999,0,0,1,62,0.2019537289701646,0.4841124379167493,0.35643479895028063,0.15513039171478682,0.5021581233494952,0,1.0029802770946012
20,55,1,1,2,1,-1,LPF,All LS,0,0,0,70,0.3543734802094266,0.7898777697330975,0.6259650471098309,0.3011458052274293,0.5267434440663147,1,1.395527013383228
20,171,2,2,3,1,-1,Normal,Right Wall,0,0,0,26,0.23752456980311074,0.618060755556618,0.6467517742993415,0.4691229133325834,0.4469257256560609,1,-0.763480036204219
20,168,2,3,3,1,-1,LPF,Single LS (left),0,0,0,16,0.271455731650247,0.4714060497597085,0.36164829094920065,0.20287336055055372,0.3674441325441777,0,-1.2541634565650024
20,128,2,1,2,0,-1,Normal,All LS,0,0,0,66,0.255865317930069,0.6496687653311604,0.48797185007618205,0.2807162626800902,0.7459890913101053,0,1.1992536452389146
20,48,2,3,3,1,-8,Normal,All LS,0,0,0,43,0.19237357839976005,0.5414111719802179,0.24329330063012478,0.24053159783901046,0.34413831090004976,0,0.07068177840911281
20,102,2,3,2,0,-4,Normal,Right Wall,0,0,0,21,0.2316972187656896,0.5599175365721948,0.46454178312288735,0.20582541443761093,0.436725510202599,1,-1.0088217463846108
20,62,2,2,1,0,-1,LPF,Right Wall,0,0,0,52,0.47442832756238484,0.41318222961521484,0.5409318267253946,0.3558957194134731,0.5240084725005995,0,0.5122968567338179
20,29,2,1,1,1,-4,LPF,All LS,0,0,0,4,0.20562483037074625,0.47478823344205745,0.3109705659114818,0.17029781434115177,0.5315848314619495,1,-1.8429835609979424
20,40,1,3,1,3,-1,Normal,Right Wall,0,0,0,41,0.8006741486484596,-0.1384362427376374,0.5916708453322715,0.6896546728898492,0.2826017211786554,0,-0.027454905663043865
20,203,1,1,1,3,-8,LPF,Single LS (left),0,0,0,56,0.25302200713570405,0.4003226697852083,0.49895100288985667,0.2693802994310168,0.5108062547566672,0,0.7085702248781313
20,164,1,3,2,0,-8,LPF,Right Wall,0,0,0,35,0.2398660629372393,0.5397658168198447,0.514219049097534,0.18955242795616345,0.3816622071368526,0,-0.3218649578795139
20,22,1,1,2,0,-4,Normal,Right Wall,0,0,0,84,0.23083871838741338,0.7237851853953172,0.581949025331657,0.30470603332746504,0.687361806740709,1,2.082483801888325
20,150,1,2,1,3,-4,High Shelf,All LS,0,0,0,54,0.3434995013184133,-0.6661000758688984,0.3807881098573281,0.7197668391719824,0.735619843672587,0,0.6104335408059746
20,110,1,1,1,1,-4,High Shelf,All LS,0,0,0,31,0.2513576499703992,0.33159053080052936,0.47715210187902246,0.2731937874320085,0.6330732053272081,1,-0.5181383260238273
20,81,1,3,2,1,-1,LPF,All LS,0,0,0,36,0.2353660994962174,0.5387620618050349,0.5642163281202787,0.19040691845351587,0.38854273347125934,1,-0.27279661584343556
20,186,2,3,1,3,-4,High Shelf,All LS,0,0,0,52,0.30974967525103986,-0.11547294823335114,0.13393536042459525,0.7314010724615637,0.6048284758031848,0,0.5122968567338179
20,101,2,2,1,3,-1,Normal,All LS,0,0,0,62,0.7184068591557768,-0.5504310289632791,0.28338367021077293,0.8171866603194744,0.3130437202326417,1,1.0029802770946012
20,6,2,1,2,3,-1,High Shelf,All LS,0,0,0,47,0.5213092961872575,-0.16160092839149165,0.5748719021964194,0.6938749977791954,0.7912005930594377,0,0.26695514655342617
20,211,2,2,1,1,-8,Normal,Right Wall,0,0,0,23,0.2596530465316564,0.5629406765180002,0.31311309573700136,0.17975611273276526,0.48421558306176543,1,-0.9106850623124539
20,224,2,2,2,0,-4,LPF,Single LS (left),0,0,0,55,0.19482222776619165,0.7761902690186356,0.5780230660709748,0.4434271099463176,0.5675109585691072,1,0.6595018828420529
20,116,2,1,3,1,-4,LPF,All LS,0,0,0,71,0.21806086151378867,0.7151828403879886,0.47580435793534903,0.23568293309778088,0.5208212666711748,1,1.4445953554193063
20,213,2,1,2,1,-8,High Shelf,Single LS (left),0,0,0,37,0.2720024627732637,0.6615914242014644,0.4029654853155705,0.29121786057089816,0.6613537614490641,0,-0.22372827380735721
20,149,1,2,3,3,-1,Normal,All LS,0,1,0,52,0.5496736499035261,0.23741405407950075,0.5216739194358333,0.7420513519231771,0.2529909278319591,1,0.5122968567338179
20,92,1,1,2,0,-4,Normal,Single LS (left),0,0,0,77,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,1,1.7390054076357764
20,69,1,3,2,3,-1,LPF,Single LS (left),0,0,0,16,0.2640560149609024,0.485832565066242,0.5461204242540887,0.24968419670812314,0.3171546758104362,0,-1.2541634565650024
20,125,1,2,1,3,-4,High Shelf,Right Wall,0,0,0,50,0.4372824776809449,-0.2692134738202949,0.6133403011475196,0.7171468227344189,0.6669867822594824,0,0.4141601726616612
20,36,1,1,3,1,-4,LPF,All LS,0,0,0,63,0.21806086151378867,0.7151828403879886,0.47580435793534903,0.23568293309778088,0.5208212666711748,1,1.0520486191306797
20,94,1,2,2,3,-4,Normal,Single LS (left),0,0,0,43,0.35481339875714174,0.512532463454062,0.6046591283819195,0.6782685793995721,0.4508999844311682,0,0.07068177840911281
20,63,1,2,2,1,-4,Normal,All LS,0,0,0,56,0.35188485900606237,0.7412867379361973,0.624542407847666,0.38716871106796014,0.6108196305841094,1,0.7085702248781313
20,87,2,1,1,0,-8,LPF,All LS,0,0,0,15,0.21597234747092786,0.49772632178800774,0.2877966661596048,0.18095606391314056,0.546222275092967,0,-1.3032317986010806
20,182,2,2,2,-999,-999,-999,-999,0,0,1,19,0.196528255802601,0.7418228230377769,0.5691380972952244,0.4756551789714445,0.6985805514331518,0,-1.1069584304567675
20,112,2,3,2,3,-4,Normal,Right Wall,0,0,0,29,0.22798121339726451,0.49835391735124535,0.47704919712691285,0.3413895355861646,0.38257953232759995,1,-0.616275010095984
20,1,2,1,1,1,-4,High Shelf,All LS,0,0,0,25,0.2513576499703992,0.33159053080052936,0.47715210187902246,0.2731937874320085,0.6330732053272081,1,-0.8125483782402974
20,131,2,1,1,1,-1,High Shelf,Single LS (left),0,0,0,93,0.8277501332791308,0.07793616517150179,0.7423919209061325,0.8104184239546927,0.5800812326532981,0,2.52409888021303
20,84,2,3,2,1,-8,High Shelf,All LS,0,0,0,10,0.22856502031301482,0.5296068438771903,0.48518470018812393,0.18189901715412404,0.44464704236339514,1,-1.5485735087814725
20,3,2,2,1,3,-8,LPF,Right Wall,0,0,0,39,0.22026315506907032,0.36311366389711847,0.39950519875563184,0.22656088845155464,0.44528453920363437,0,-0.12559158973520054
20,135,1,3,1,3,-4,High Shelf,All LS,0,0,0,34,0.30974967525103986,-0.11547294823335114,0.13393536042459525,0.7314010724615637,0.6048284758031848,0,-0.37093329991559226
20,8,1,1,2,1,-1,High Shelf,All LS,0,1,0,65,0.5326680097271115,0.24952224701300665,0.6938817598020509,0.43861931437327084,0.7867514346432503,1,1.1501853032028362
20,91,1,2,3,1,-1,Normal,Single LS (left),0,0,0,72,0.5612725281101039,0.6043892370191362,0.6552637526615899,0.5761884272529545,0.5016963112227302,1,1.4936636974553847
20,232,1,1,2,1,-8,High Shelf,All LS,0,0,0,60,0.25016837949709486,0.6132348311307925,0.4219909273178196,0.206688588823013,0.7018585113233716,1,0.9048435930224445
20,41,1,2,2,3,-4,High Shelf,Single LS (left),0,0,0,28,0.4432210549696394,0.2064889588917535,0.5872021201140571,0.7033957956170613,0.7544152605494576,1,-0.6653433521320623
20,218,1,1,1,1,-4,Normal,Single LS (left),0,0,0,63,0.34439473996571124,0.47612844464274434,0.5971956758109139,0.21673521187484412,0.4940090878555602,0,1.0520486191306797
20,223,1,2,1,0,-8,Normal,Right Wall,0,0,0,39,0.24217178635195566,0.5299488922869948,0.3098873746396305,0.126870984194545,0.33930818877846297,0,-0.12559158973520054
20,198,2,2,2,3,-4,LPF,Single LS (left),0,0,0,23,0.33458534621487995,0.7614693377451477,0.6591612646146852,0.5040037507560562,0.4800799741084521,1,-0.9106850623124539
20,187,2,1,3,0,-4,LPF,Right Wall,0,0,0,12,0.23254212928222642,0.6983074550442708,0.41041589065734646,0.1844849233197109,0.488866780299421,0,-1.4504368247093158
20,143,2,1,2,3,-4,Normal,Single LS (left),0,0,0,61,0.3352768953825471,0.5090272475188161,0.7129312266359581,0.643424107479809,0.505592995258829,1,0.9539119350585229
20,227,2,1,2,3,-4,Normal,Right Wall,0,0,0,40,0.24453217109636244,0.6076659809000744,0.6427446843127292,0.6368763400855144,0.5385339285048379,1,-0.07652324769912221
20,31,2,1,1,0,-1,Normal,Single LS (left),0,0,0,26,0.32798589084317176,0.4262078119178771,0.5172289887902684,0.09528127409710474,0.4568782044818597,0,-0.763480036204219
20,71,2,3,3,1,-1,LPF,All LS,0,0,0,30,0.1987201719808168,0.45812618628925056,0.28543614584899707,0.2121379442822443,0.09375894056636326,0,-0.5672066680599056
20,60,2,1,1,3,-8,LPF,Single LS (left),0,0,0,14,0.25302200713570405,0.4003226697852083,0.49895100288985667,0.2693802994310168,0.5108062547566672,0,-1.352300140637159
20,65,1,3,1,1,-4,High Shelf,All LS,0,1,0,37,0.2509263708930214,0.15263907359715906,0.09492323213056698,0.32706422504955557,0.46379987420262814,1,-0.22372827380735721
20,26,1,2,1,0,-1,Normal,All LS,0,0,0,59,0.36325166956625127,0.4190770093397703,0.28765592152247166,0.36002651215879133,0.4895824904337736,1,0.8557752509863662
20,163,1,2,2,0,-4,LPF,Right Wall,0,0,0,65,0.23071614470911728,0.7442400527447205,0.628041756171708,0.4013167824557228,0.6476869012614412,1,1.1501853032028362
20,193,1,2,1,3,-8,LPF,Right Wall,0,0,0,51,0.22026315506907032,0.36311366389711847,0.39950519875563184,0.22656088845155464,0.44528453920363437,0,0.4632285146977395
20,137,1,3,3,3,-4,LPF,Right Wall,0,0,0,21,0.196392353628847,0.4248493203274994,0.37159332826333036,0.2597499555453042,0.19637365989896757,0,-1.0088217463846108
20,148,1,3,3,0,-4,High Shelf,Right Wall,0,0,0,10,0.19612963527664537,0.5050546595748411,0.3067500668724975,0.19276680192519502,0.36406462928406386,0,-1.5485735087814725
20,107,1,2,3,0,-8,Normal,All LS,0,0,0,64,0.20496565241616338,0.7188347094742102,0.5009754064920188,0.4314498430667927,0.41355518494103105,1,1.101116961166758
20,225,2,2,2,3,-4,High Shelf,Single LS (left),0,0,0,36,0.4432210549696394,0.2064889588917535,0.5872021201140571,0.7033957956170613,0.7544152605494576,1,-0.27279661584343556
20,74,2,2,3,3,-4,Normal,All LS,0,0,0,65,0.3137109312584548,0.3540749200658677,0.3375545564517729,0.7400467671766948,0.2419648978385937,0,1.1501853032028362
20,214,2,1,3,-999,-999,-999,-999,0,0,1,56,0.22478868504767036,0.7750587810352945,0.4606320002794118,0.28677086609965075,0.6146948631564995,0,0.7085702248781313
20,73,2,3,2,0,-8,LPF,Right Wall,0,0,0,28,0.2398660629372393,0.5397658168198447,0.514219049097534,0.18955242795616345,0.3816622071368526,0,-0.6653433521320623
20,199,2,1,1,1,-8,High Shelf,Right Wall,0,0,0,16,0.21412261926225154,0.5037794348897073,0.42510978619474454,0.20617249083950917,0.5343343037503351,0,-1.2541634565650024
20,185,2,1,3,0,-8,High Shelf,Single LS (left),0,0,0,40,0.2499778784663409,0.6933019054326898,0.44533542252627567,0.2763627322557025,0.5319138065605811,0,-0.07652324769912221
20,184,2,2,2,0,-4,High Shelf,Right Wall,0,0,0,9,0.23071614470911728,0.7442400527447205,0.628041756171708,0.4013167824557228,0.6476869012614412,1,-1.5976418508175507
20,234,1,3,2,1,-8,LPF,All LS,0,0,0,62,0.23396633833822886,0.5322087190678321,0.4757986770327153,0.17652176111967055,0.44569519791184664,1,1.0029802770946012
20,111,1,1,3,0,-4,Normal,Single LS (left),0,0,0,58,0.2340203272422585,0.6913577511973068,0.45433258917409347,0.27305859152481327,0.5866911730905477,0,0.806706908950288
20,152,1,2,2,3,-8,LPF,Single LS (left),0,0,0,67,0.304069009538367,0.783587503959821,0.5734952624341277,0.48971641785136133,0.6384511946110701,0,1.2483219872749929
20,68,1,1,2,0,-8,LPF,Single LS (left),0,0,0,60,0.23827133162060962,0.7479171922037202,0.5385838190415984,0.22794921037183513,0.6298443883610964,0,0.9048435930224445
20,236,1,3,1,1,-8,High Shelf,Single LS (left),0,0,0,46,0.20162263227381397,0.23804974763545428,0.09813705178881117,0.2758516283263889,0.4202364087829676,0,0.21788680451734782
20,35,1,3,3,1,-1,LPF,All LS,0,0,0,37,0.1987201719808168,0.45812618628925056,0.28543614584899707,0.2121379442822443,0.09375894056636326,0,-0.22372827380735721
20,97,1,3,1,3,-4,LPF,All LS,0,0,0,46,0.21101218686032291,0.15765157657617465,0.1205119949346513,0.333147982342605,-0.09136047153030565,0,0.21788680451734782
20,132,2,1,2,0,-8,LPF,Single LS (left),0,0,0,37,0.23827133162060962,0.7479171922037202,0.5385838190415984,0.22794921037183513,0.6298443883610964,0,-0.22372827380735721
20,16,2,3,1,1,-4,High Shelf,All LS,0,0,0,56,0.2509263708930214,0.15263907359715906,0.09492323213056698,0.32706422504955557,0.46379987420262814,1,0.7085702248781313
20,215,2,3,3,1,-4,High Shelf,All LS,0,0,0,30,0.1899974661431669,0.44771864540829587,0.23078607296456635,0.29166686352254434,0.4392507027116854,1,-0.5672066680599056
20,160,2,1,2,0,-4,High Shelf,Single LS (left),0,0,0,65,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,0,1.1501853032028362
20,202,2,2,3,0,-8,Normal,All LS,0,0,0,22,0.20496565241616338,0.7188347094742102,0.5009754064920188,0.4314498430667927,0.41355518494103105,1,-0.9597534043485323
20,28,2,1,1,1,-8,LPF,Right Wall,0,0,0,16,0.20079827242740617,0.48092444317684063,0.27928268224336134,0.1668095081162102,0.500476477647535,0,-1.2541634565650024
20,216,2,3,1,1,-4,LPF,All LS,0,0,0,56,0.22095643001782905,0.2514560489422376,0.15590342583599343,0.24933704782356958,0.2910021466674666,1,0.7085702248781313
20,82,1,2,2,0,-4,High Shelf,Single LS (left),0,0,0,65,0.19482222776619165,0.7761902690186356,0.5780230660709748,0.4434271099463176,0.5675109585691072,1,1.1501853032028362
20,189,1,2,1,-999,-999,-999,-999,0,0,1,32,0.25494624358937695,0.5574107453761119,0.2876094175437712,0.16287207763042655,0.30448609144991057,0,-0.4690699839877489
20,21,1,1,1,1,-4,LPF,All LS,0,0,0,6,0.20562483037074625,0.47478823344205745,0.3109705659114818,0.17029781434115177,0.5315848314619495,1,-1.7448468769257857
20,138,1,1,2,0,-4,High Shelf,Single LS (left),0,1,0,64,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,0,1.101116961166758
20,205,1,2,1,0,-1,LPF,Right Wall,0,0,0,41,0.47442832756238484,0.41318222961521484,0.5409318267253946,0.3558957194134731,0.5240084725005995,0,-0.027454905663043865
20,190,1,2,3,1,-8,Normal,Single LS (left),0,0,0,79,0.23699066811823796,0.7678698637401741,0.47888540675619923,0.4560016676172133,0.44526868320705154,1,1.837142091707933
20,37,1,1,2,3,-4,Normal,Right Wall,0,0,0,71,0.24453217109636244,0.6076659809000744,0.6427446843127292,0.6368763400855144,0.5385339285048379,1,1.4445953554193063
20,200,2,2,1,3,-4,High Shelf,All LS,0,0,0,59,0.3434995013184133,-0.6661000758688984,0.3807881098573281,0.7197668391719824,0.735619843672587,0,0.8557752509863662
20,212,2,3,3,1,-8,LPF,Single LS (left),0,0,0,41,0.19981652668590202,0.4791346781658402,0.25959786720987144,0.1882235274131896,0.279086242942195,0,-0.027454905663043865
20,115,2,3,3,0,-4,High Shelf,Right Wall,0,0,0,28,0.19612963527664537,0.5050546595748411,0.3067500668724975,0.19276680192519502,0.36406462928406386,0,-0.6653433521320623
20,32,2,1,2,1,-4,LPF,Right Wall,0,0,0,52,0.21571385626894024,0.7275725179136814,0.5605937147484501,0.2507501239543152,0.7266546388453147,0,0.5122968567338179
20,169,2,1,2,1,-4,Normal,All LS,0,0,0,40,0.2037174139267902,0.7251011402812636,0.46522626518137905,0.3724051926549883,0.6675061446520315,0,-0.07652324769912221
20,43,2,1,3,0,-4,Normal,Single LS (left),0,0,0,25,0.2340203272422585,0.6913577511973068,0.45433258917409347,0.27305859152481327,0.5866911730905477,0,-0.8125483782402974
20,4,2,1,1,1,-4,Normal,Single LS (left),0,0,0,44,0.34439473996571124,0.47612844464274434,0.5971956758109139,0.21673521187484412,0.4940090878555602,0,0.11975012044519115
20,219,1,1,1,1,-1,High Shelf,Single LS (left),0,0,0,90,0.8277501332791308,0.07793616517150179,0.7423919209061325,0.8104184239546927,0.5800812326532981,0,2.376893854104795
20,133,1,3,2,3,-4,LPF,Single LS (left),0,0,0,48,0.2363788446867006,0.4966111348756652,0.4715016730389195,0.21035582369308636,0.35745229634956477,0,0.3160234885895045
20,83,1,2,2,-999,-999,-999,-999,0,0,1,59,0.196528255802601,0.7418228230377769,0.5691380972952244,0.4756551789714445,0.6985805514331518,0,0.8557752509863662
20,233,1,3,2,3,-4,Normal,Single LS (left),0,0,0,62,0.33882298981240666,0.4148310692749944,0.5168374217053874,0.5449928781922224,0.1949448876430477,1,1.0029802770946012
20,206,1,1,1,0,-8,LPF,All LS,0,0,0,40,0.21597234747092786,0.49772632178800774,0.2877966661596048,0.18095606391314056,0.546222275092967,0,-0.07652324769912221
20,181,1,2,1,1,-8,Normal,All LS,0,0,0,36,0.27391946799984485,0.6226984717745528,0.3424014352224828,0.19407787239856467,0.43406566738060254,0,-0.27279661584343556
20,194,1,3,1,1,-4,LPF,All LS,0,0,0,53,0.22095643001782905,0.2514560489422376,0.15590342583599343,0.24933704782356958,0.2910021466674666,1,0.5613651987698962
20,113,2,2,2,1,-4,High Shelf,All LS,0,0,0,35,0.25821072312194193,0.7022207430419863,0.309592658377175,0.3858935496820649,0.6858867337463432,0,-0.3218649578795139
20,144,2,2,1,1,-1,Normal,Right Wall,0,0,0,52,0.6122477110026356,0.48425827842146124,0.5818263726776081,0.2266420308742093,0.49560804182964724,1,0.5122968567338179
20,141,2,2,3,3,-1,Normal,All LS,0,0,0,74,0.5496736499035261,0.23741405407950075,0.5216739194358333,0.7420513519231771,0.2529909278319591,1,1.5918003815275414
20,196,2,3,3,3,-4,Normal,Right Wall,0,0,0,14,0.20564758839279465,0.36046802291555197,0.3473962142957601,0.5012237095940368,0.29688631868173887,0,-1.352300140637159
20,99,2,1,1,-999,-999,-999,-999,0,0,1,4,0.2019537289701646,0.4841124379167493,0.35643479895028063,0.15513039171478682,0.5021581233494952,0,-1.8429835609979424
20,188,2,1,2,-999,-999,-999,-999,0,0,1,56,0.21986529988408712,0.7707830411317393,0.5461352372595366,0.23452584520452147,0.6638980760122365,0,0.7085702248781313
20,14,2,1,3,1,-1,High Shelf,All LS,0,0,0,70,0.49898649774974185,0.3603041698676995,0.6590783126561505,0.5990686759441715,0.6487476224735194,0,1.395527013383228
20,96,1,2,3,0,-8,High Shelf,Single LS (left),0,0,0,56,0.23130567944079056,0.7141906780131986,0.4914541909646611,0.38889713523708935,0.4531460272545287,0,0.7085702248781313
20,64,1,2,1,1,-1,Normal,Single LS (left),0,0,0,79,1.1471267386635446,0.17584291699894766,0.4170983518699967,0.8414137970848925,0.796979887919783,1,1.837142091707933
20,165,1,1,2,1,-4,LPF,Right Wall,0,0,0,60,0.21571385626894024,0.7275725179136814,0.5605937147484501,0.2507501239543152,0.7266546388453147,0,0.9048435930224445
20,67,1,3,2,0,-4,Normal,Single LS (left),0,0,0,48,0.25029706642120025,0.543190021778974,0.4590701739676845,0.18057108464770877,0.36221756599957833,1,0.3160234885895045
20,192,1,3,3,3,-4,LPF,All LS,0,0,0,26,0.1965912369166445,0.42269183544989286,0.30958167827255184,0.2841298298296263,0.35386310559859835,0,-0.763480036204219
20,217,1,1,2,-999,-999,-999,-999,0,0,1,71,0.21986529988408712,0.7707830411317393,0.5461352372595366,0.23452584520452147,0.6638980760122365,0,1.4445953554193063
20,220,1,2,1,1,-8,Normal,Single LS (left),0,0,0,23,0.3169556944877924,0.5911334661243823,0.2870647672496384,0.19387998095545467,0.10956542287575592,1,-0.9106850623124539
20,17,2,1,2,1,-1,High Shelf,All LS,0,0,0,66,0.5326680097271115,0.24952224701300665,0.6938817598020509,0.43861931437327084,0.7867514346432503,1,1.1992536452389146
20,104,2,1,1,0,-4,LPF,All LS,0,0,0,24,0.21878336613976362,0.4660648561756151,0.27799593746795614,0.07648551318471253,0.5301524931599586,0,-0.8616167202763756
20,226,2,3,1,-999,-999,-999,-999,0,0,1,49,0.21640253094849843,0.24825962630598072,0.1368772585060822,0.23342775262797477,0.35970676966988413,0,0.36509183062558287
20,59,2,3,3,3,-4,LPF,All LS,0,0,0,23,0.1965912369166445,0.42269183544989286,0.30958167827255184,0.2841298298296263,0.35386310559859835,0,-0.9106850623124539
20,173,2,2,1,0,-4,LPF,Right Wall,0,0,0,44,0.21835248485453804,0.5140741137665957,0.3880280412514828,0.10991705015892261,0.27971692072037857,0,0.11975012044519115
20,146,2,2,3,3,-8,Normal,All LS,0,0,0,30,0.24210138409059864,0.5571748378084906,0.24971205382695344,0.6967205228053253,0.305135728395026,1,-0.5672066680599056
20,103,2,1,2,1,-8,High Shelf,All LS,0,0,0,65,0.25016837949709486,0.6132348311307925,0.4219909273178196,0.206688588823013,0.7018585113233716,1,1.1501853032028362
20,80,1,3,2,0,-4,Normal,Right Wall,0,0,0,14,0.2316972187656896,0.5599175365721948,0.46454178312288735,0.20582541443761093,0.436725510202599,1,-1.352300140637159
20,209,1,2,2,0,-1,Normal,Single LS (left),0,0,0,60,0.3861349313987787,0.7564814268432974,0.6713268816782844,0.40816017233662627,0.6866429538880997,0,0.9048435930224445
20,175,1,3,3,-999,-999,-999,-999,0,0,1,31,0.20639176670612955,0.47842030921945816,0.26352859306109455,0.18729216828481476,0.4156610467243758,0,-0.5181383260238273
